38,52,72,81,39,85
30,90,60,61,93,62
25,56,19,11,97,72
34,79,84,45,44,43
25,38,51,85,51,43
28,65,0,54,37,67
17,36,58,28,96,62
29,33,50,33,94,97
37,71,47,47,85,89
38,48,64,20,87,78
29,30,91,16,86,44
17,73,63,88,66,77
29,44,80,86,30,40
32,78,86,35,47,60
40,80,56,96,99,32
18,57,62,13,77,84
16,74,37,8,81,63
36,48,76,47,88,42
42,91,62,81,34,72
34,81,42,84,92,96
37,81,16,35,98,80
40,70,41,63,73,63
29,75,62,25,49,93
37,60,62,49,68,88
34,38,34,87,91,62
38,36,95,97,45,76
35,64,59,97,74,57
15,63,45,71,33,84
23,46,0,99,92,74
37,99,99,82,32,81
35,41,65,25,54,34
21,63,41,41,51,53
37,32,26,96,74,35
21,73,15,47,64,72
18,67,63,12,90,75
26,50,15,80,35,87
44,39,46,69,49,85
35,44,40,98,41,34
43,87,77,45,64,32
23,94,50,84,34,69
32,88,54,34,60,58
35,53,49,26,61,83
41,35,31,27,46,67
32,48,70,75,93,79
27,61,12,58,34,62
19,39,37,23,44,48
18,79,98,82,42,72
29,30,99,4,33,56
22,66,10,57,91,65
36,49,76,1,41,55
26,38,86,24,91,99
29,31,10,97,91,77
34,46,61,98,97,56
42,58,82,18,61,85
20,52,35,38,71,39
25,80,69,54,57,36
42,59,62,49,82,40
44,97,36,3,97,46
31,49,36,78,88,85
16,47,0,38,41,87
41,39,63,16,51,87
20,86,96,7,38,41
39,77,63,24,54,58
19,34,28,7,36,40
19,47,73,30,68,71
18,89,85,0,75,90
35,80,37,38,69,81
38,74,77,63,64,92
41,37,31,54,45,55
28,46,45,28,49,59
16,52,82,7,69,44
44,43,35,42,96,82
22,55,84,88,54,63
26,58,15,35,72,88
41,62,60,10,44,61
44,41,82,15,85,61
37,34,10,16,78,51
40,74,80,94,73,79
31,51,1,70,57,41
40,49,91,71,58,89
37,47,47,25,68,40
36,70,99,55,39,68
18,30,52,89,31,56
38,86,45,5,56,72
25,54,64,6,61,67
43,33,45,21,41,47
21,53,37,13,54,98
43,84,78,84,95,55
43,46,76,0,61,89
28,59,11,10,80,63
44,92,9,34,42,42
40,78,92,21,54,89
30,61,25,6,90,94
38,71,15,11,98,43
43,88,49,78,45,96
31,98,77,94,89,82
21,76,32,38,61,86
26,56,57,76,64,31
42,64,3,11,90,50
20,62,65,61,85,86
30,90,46,73,87,67
20,64,39,70,65,74
22,67,73,44,69,61
44,36,56,55,55,55
24,45,64,0,89,69
24,45,30,18,61,56
29,99,43,96,66,98
22,65,46,23,48,93
44,55,98,79,46,41
24,34,88,52,45,74
18,40,80,85,76,97
31,32,63,95,96,44
29,38,54,25,46,58
44,88,63,23,40,84
39,33,12,62,79,78
24,74,96,49,50,54
41,45,81,94,59,73
25,73,89,78,93,72
39,87,2,26,83,40
42,90,44,68,87,50
41,67,48,27,95,37
44,61,70,83,58,60
38,38,28,33,57,81
24,61,74,93,33,37
29,50,10,54,96,68
25,88,24,92,84,43
28,45,85,86,76,98
19,70,71,67,52,58
26,80,27,0,45,37
35,86,9,49,38,90
19,81,93,54,77,97
17,89,43,19,48,68
22,37,14,57,36,35
34,84,41,93,53,97
32,82,11,98,57,72
28,62,83,56,80,63
37,34,27,12,38,58
17,94,44,80,58,97
24,37,45,51,39,53
28,80,73,92,30,94
40,62,22,13,30,52
39,53,61,4,31,46
25,43,72,80,58,70
22,66,44,81,90,54
30,62,1,83,99,68
39,57,40,78,62,76
43,41,39,86,56,68
30,96,29,6,72,54
42,47,70,48,52,50
43,84,99,50,69,42
30,71,94,45,96,36
17,75,79,99,56,85
34,32,42,61,41,83
21,90,5,38,57,68
16,65,8,47,75,55
18,68,39,38,58,87
15,63,55,9,93,70
41,35,46,83,48,54
42,74,8,27,79,70
28,45,12,40,42,56
19,42,19,45,68,45
30,45,89,51,47,82
43,86,64,78,40,80
33,94,95,92,90,32
20,53,9,70,70,90
28,65,64,70,72,70
41,32,34,22,69,58
36,97,55,47,52,88
18,93,13,40,58,85
19,85,75,26,39,85
33,99,29,23,97,75
32,84,73,71,74,84
37,68,68,2,69,84
28,96,4,80,38,75
24,37,17,38,88,96
40,35,26,6,62,78
28,99,24,13,61,57
20,50,84,61,93,47
17,53,14,85,84,94
26,60,60,91,92,87
28,61,95,93,40,40
43,50,55,98,82,37
15,48,24,70,60,41
31,38,96,18,87,55
15,60,14,77,34,76
30,48,24,31,31,41
15,48,60,67,64,73
37,86,90,49,84,61
20,77,85,88,66,50
36,48,43,95,39,32
21,50,38,32,65,59
25,31,56,83,42,94
42,98,57,8,31,71
39,85,20,46,63,97
22,64,38,41,59,51
15,51,42,49,72,77
15,90,43,33,43,66
28,52,11,67,50,84
42,78,45,79,36,92
23,47,79,89,84,88
43,74,74,58,47,99
17,62,87,32,41,81
29,98,94,16,37,35
41,55,37,32,98,94
39,72,87,53,45,73
40,66,33,52,97,99
32,97,61,17,46,95
26,79,16,1,67,78
29,30,81,24,51,38
44,70,88,32,33,30
21,45,7,28,36,95
23,42,3,90,33,47
20,62,60,44,95,83
42,43,7,51,79,60
31,45,91,25,75,99
24,87,44,6,53,60
38,94,36,56,86,76
27,46,37,86,35,55
30,79,25,6,49,50
42,91,52,54,62,62
26,68,66,39,70,79
38,43,10,62,42,81
40,89,59,11,37,68
43,63,15,76,64,37
36,49,14,96,74,93
21,38,37,76,36,59
15,35,39,34,83,57
44,52,8,46,45,62
15,89,12,3,89,47
39,41,93,73,66,76
39,86,76,66,48,98
39,54,60,43,34,87
16,68,42,30,39,97
43,97,41,27,99,38
16,47,15,50,40,88
28,49,66,74,98,38
39,79,28,60,34,66
30,30,48,6,62,60
30,59,90,12,93,78
36,79,72,56,62,33
32,72,72,94,85,56
27,32,37,69,96,30
20,83,97,55,37,59
43,38,82,67,60,56
17,92,4,30,47,78
36,56,19,0,99,93
43,39,65,44,88,62
22,36,21,78,96,47
38,53,90,13,85,93
24,49,24,10,95,81
27,76,99,3,87,62
23,63,44,82,54,54
28,53,67,99,48,85
22,76,55,8,49,72
38,32,78,2,56,40
42,37,68,85,32,79
44,44,84,25,73,34
37,32,97,26,85,31
19,75,68,60,91,35
29,60,63,51,48,64
33,38,59,2,35,75
15,88,77,20,42,68
37,73,8,32,63,67
36,43,48,28,71,79
16,60,41,37,69,99
26,83,46,5,79,61
18,45,66,34,95,31
22,30,9,88,46,51
20,98,97,45,63,96
26,94,53,4,81,36
20,69,52,36,87,39
17,34,61,55,48,92
26,99,94,46,37,72
17,99,60,21,53,65
32,59,30,82,34,49
20,86,11,18,36,96
25,78,46,50,77,77
31,97,17,86,97,94
44,88,24,75,31,82
31,35,46,23,50,91
20,92,12,69,81,76
32,57,21,63,90,71
18,69,25,0,44,57
42,62,0,19,84,30
38,37,2,58,94,45
32,81,87,8,76,33
15,38,4,27,40,73
34,36,43,17,91,76
27,52,87,61,91,59
33,57,38,49,66,79
42,47,56,33,47,86
39,98,25,1,48,35
28,98,0,17,69,68
28,56,61,59,46,81
30,72,30,59,71,87
28,32,78,6,57,45
43,84,93,48,84,95
41,31,4,89,43,41
18,82,94,91,92,48
33,65,63,41,81,54
40,82,5,5,81,78
40,90,35,78,91,63
43,92,98,93,88,31
15,78,81,47,55,35
44,38,47,17,97,38
19,59,52,21,89,63
20,92,92,11,86,50
37,70,71,35,43,34
43,87,34,0,90,56
32,81,78,17,45,57
16,46,94,94,66,95
23,86,37,47,94,63
20,34,83,7,66,36
30,41,80,18,92,45
28,42,79,4,90,66
35,59,16,45,52,57
28,53,74,11,61,52
33,89,2,66,60,63
25,62,27,98,98,52
39,71,81,17,77,62
36,90,58,53,50,66
42,33,94,98,56,84
38,77,13,39,70,69
16,37,53,33,34,86
19,90,51,22,56,32
20,82,39,11,74,74
40,96,93,48,66,80
42,83,92,71,54,52
19,31,8,14,63,45
38,45,45,36,56,94
26,45,91,72,92,67
28,67,57,55,34,85
31,51,84,33,33,54
41,61,51,39,92,45
23,33,6,96,90,76
20,53,72,87,44,50
41,96,49,3,31,87
15,83,2,46,42,39
19,33,80,53,45,47
22,91,52,25,35,37
44,43,36,78,44,45
27,87,16,1,86,32
16,30,96,97,99,70
19,41,95,91,69,84
26,41,87,57,42,95
27,38,41,47,89,44
24,97,75,53,94,63
26,61,59,49,45,47
20,87,2,86,66,65
28,33,20,5,84,67
20,30,72,63,88,60
28,56,80,16,44,36
42,78,94,55,44,34
15,49,77,99,80,36
30,98,27,94,46,39
36,74,22,89,55,38
15,94,64,98,36,39
29,55,82,91,75,69
42,87,14,11,38,78
15,30,77,95,72,77
35,82,84,82,46,50
42,88,81,31,49,73
22,90,91,38,68,97
43,87,69,53,66,69
15,54,10,31,88,34
34,53,74,9,36,93
44,58,64,90,72,86
32,49,60,85,56,92
25,58,70,95,58,86
34,95,91,31,79,32
26,62,71,5,80,54
30,62,76,28,53,71
40,74,33,69,81,79
23,30,93,48,69,86
38,89,47,97,45,78
15,95,77,75,66,67
29,67,90,63,45,61
23,84,98,8,94,88
44,45,93,66,77,69
31,49,33,82,66,81
34,87,54,85,55,33
38,91,19,20,63,82
30,54,21,82,33,80
39,36,21,73,70,83
29,89,69,57,77,71
21,58,78,31,96,71
41,68,48,36,56,72
38,35,14,91,81,43
43,82,14,65,40,35
21,61,88,17,56,91
34,87,92,8,40,77
23,96,62,3,53,42
20,40,35,17,93,58
33,53,82,47,43,71
19,81,29,0,50,51
20,46,84,49,61,41
39,86,60,11,56,67
40,61,70,12,45,47
26,57,22,77,31,94
26,68,65,88,66,35
29,83,6,28,99,50
20,35,16,0,43,35
35,44,60,47,48,73
38,78,65,88,41,66
39,96,98,86,97,37
17,76,93,28,30,42
35,42,50,99,37,89
28,85,80,47,99,61
24,45,53,20,80,75
17,64,82,98,55,71
21,50,72,47,77,68
22,84,52,58,62,97
40,73,70,95,58,86
30,86,67,72,62,84
38,58,56,21,95,62
37,87,44,18,95,45
33,39,37,31,51,71
34,83,22,16,38,64
30,33,44,15,32,82
34,39,14,36,30,87
21,85,48,2,93,98
34,41,90,57,64,77
37,44,84,69,56,78
43,69,51,65,46,75
19,32,15,94,55,63
40,68,80,13,84,72
18,67,50,89,81,72
25,64,28,86,34,91
30,82,20,21,89,93
30,93,26,27,45,46
23,91,76,38,67,45
33,46,81,7,97,91
19,52,3,22,39,67
43,65,31,4,92,92
43,99,70,86,59,82
23,57,38,32,71,62
31,48,71,84,33,45
18,56,66,37,86,49
29,42,5,51,34,83
18,51,56,18,48,37
39,69,83,4,89,38
33,64,37,16,87,47
21,35,2,95,77,98
32,57,27,18,74,70
20,41,42,99,60,62
26,39,65,47,39,80
18,63,66,49,95,67
21,51,39,68,41,41
28,98,67,14,87,94
31,60,8,21,46,54
17,95,63,45,33,78
19,84,70,74,81,71
43,63,79,57,56,71
15,62,29,39,85,58
43,37,21,83,69,47
40,64,38,85,67,99
40,64,76,23,48,56
35,87,89,3,64,41
39,79,70,47,34,46
15,61,16,58,83,64
24,93,26,51,75,63
21,74,88,70,38,84
31,30,66,58,48,95
35,94,26,22,57,49
28,69,48,5,80,32
38,96,76,91,49,90
22,58,63,29,52,36
40,44,38,52,63,88
36,53,69,76,47,72
16,66,18,61,65,95
16,55,79,2,70,54
38,75,44,33,52,81
34,67,86,9,83,85
28,53,71,85,82,91
33,32,44,8,92,80
43,91,32,89,88,72
27,94,76,76,53,37
39,68,49,44,82,86
44,66,9,72,38,82
42,78,13,8,42,55
30,81,69,61,65,44
32,59,80,4,51,54
39,60,21,96,35,84
17,31,42,43,58,70
41,94,67,22,81,56
28,75,16,0,78,55
44,62,90,42,37,59
28,43,14,75,90,43
39,77,41,57,72,40
41,75,76,46,55,65
36,86,12,78,66,37
27,68,13,86,44,51
31,94,85,76,86,48
38,78,62,35,87,41
38,73,74,78,74,87
26,67,73,40,79,44
32,59,47,20,85,59
16,73,88,9,77,43
38,81,11,63,89,35
21,40,61,4,82,74
27,64,61,92,33,99
28,42,14,13,87,99
34,41,35,85,92,69
26,71,31,43,50,91
39,93,49,51,76,95
41,95,21,34,81,59
39,73,0,50,44,45
15,78,7,14,36,90
32,40,11,83,66,42
44,83,85,17,62,72
33,45,95,48,77,64
22,43,60,29,74,99
44,57,39,2,83,55
18,70,96,76,93,88
28,83,76,44,90,50
41,81,3,14,57,36
29,63,18,35,55,48
31,53,63,59,77,39
43,39,75,49,84,33
17,66,4,30,67,50
34,86,13,67,60,65
35,55,46,9,78,69
27,51,83,96,93,41
31,73,97,58,74,80
17,80,18,55,83,54
41,92,25,22,49,88
38,76,42,85,95,98
18,57,53,55,73,50
37,57,26,49,40,78
39,82,31,11,83,73
23,82,58,34,78,46
33,78,33,19,37,92
38,78,95,31,43,55
40,46,4,87,96,53
39,66,17,67,71,40
39,48,17,97,99,60
27,40,91,2,58,98
22,86,6,40,34,42
19,60,21,23,97,32
29,93,28,48,41,99
41,90,35,49,90,41
42,60,22,54,94,36
18,69,60,75,69,44
21,77,49,31,84,35
21,78,75,27,99,30
18,56,63,77,62,39
18,61,84,54,96,45
44,50,25,93,87,31
19,30,83,73,30,71
17,36,71,22,54,51
37,59,24,29,73,77
26,96,29,43,65,38
44,80,37,81,62,82
39,51,46,43,96,92
40,82,6,37,52,41
32,47,5,38,41,44
31,37,61,70,60,35
19,49,46,11,62,40
15,79,20,37,93,44
38,50,3,0,40,31
21,86,84,16,86,43
38,58,13,49,60,50
35,82,62,28,38,75
44,31,90,38,32,50
42,66,46,87,93,72
33,76,53,4,44,50
27,68,10,36,92,56
34,47,88,69,46,95
16,81,39,62,40,36
30,93,79,84,87,44
39,60,6,77,43,71
26,76,58,54,39,90
21,75,61,90,68,34
41,53,62,16,39,43
34,97,10,96,72,37
28,59,61,3,53,32
18,53,85,19,55,76
41,42,78,87,41,74
19,42,66,85,87,57
34,65,39,97,89,71
20,67,37,19,80,86
30,64,7,37,40,89
25,93,35,68,81,39
16,97,49,28,73,35
27,65,92,5,53,61
20,93,99,51,60,65
33,99,94,42,42,85
23,85,86,74,76,61
21,99,34,32,89,77
34,54,21,61,47,57
19,94,79,11,60,85
33,82,34,87,41,82
38,91,24,30,56,87
15,98,40,37,50,63
35,87,73,73,51,66
26,42,62,59,70,66
23,39,0,21,91,51
24,43,51,87,62,92
35,54,14,97,41,50
41,77,20,50,67,40
27,82,79,86,69,86
26,33,90,67,62,96
33,90,69,36,73,71
30,97,16,8,52,73
36,75,41,0,88,76
38,55,45,82,64,51
31,50,4,38,54,96
25,30,81,39,91,53
41,92,46,89,73,38
25,69,39,67,46,59
38,88,73,86,86,92
21,41,11,83,87,79
37,48,10,35,85,32
25,93,47,82,32,81
28,65,32,41,55,74
20,32,79,13,63,93
31,40,51,11,91,69
33,30,44,46,36,77
19,46,29,46,77,97
18,94,76,65,32,36
23,93,42,30,63,66
38,49,93,23,74,57
15,41,74,21,33,42
15,68,70,85,34,51
43,70,4,16,34,63
41,82,36,68,49,80
20,68,5,66,70,34
25,61,51,92,55,76
41,60,51,48,90,52
32,86,5,36,75,46
36,87,10,78,44,55
41,79,57,55,62,80
28,81,39,26,51,45
18,55,82,31,41,51
19,90,23,81,38,79
43,83,17,13,47,69
36,39,33,3,74,90
38,36,14,13,46,34
30,94,39,10,36,64
22,83,26,64,61,67
41,78,53,13,45,92
39,32,10,15,61,39
40,93,49,12,80,60
42,73,4,67,68,92
23,44,8,66,49,88
27,47,37,43,76,43
31,82,75,88,42,47
29,80,41,18,36,97
41,56,32,42,97,46
37,82,44,61,70,89
24,83,6,69,99,74
39,66,58,65,93,44
30,57,80,0,30,31
44,30,8,35,39,81
35,70,88,16,35,53
21,97,78,46,62,99
17,87,26,52,68,40
27,69,92,89,60,75
28,46,29,66,39,85
40,63,22,22,46,90
44,73,37,11,59,70
17,81,51,77,93,91
37,90,56,38,69,54
30,75,93,51,53,76
22,57,7,37,94,65
37,99,13,68,96,43
20,46,42,27,61,76
15,30,29,52,92,82
37,86,72,52,85,61
28,51,65,79,57,86
40,92,25,69,88,30
33,98,56,57,73,70
17,81,3,45,50,73
27,82,28,10,83,34
26,76,8,68,66,63
24,47,50,44,32,40
32,69,83,57,91,74
27,39,77,65,92,64
18,96,82,18,59,88
18,84,35,92,97,77
43,30,40,30,54,37
15,70,75,99,42,65
23,45,64,44,42,67
36,78,0,90,34,31
15,34,60,47,79,99
30,75,17,43,33,33
31,30,39,67,64,62
38,76,85,20,57,66
27,96,30,54,64,80
15,77,52,7,43,84
22,31,28,37,77,81
31,57,73,19,39,31
40,50,70,34,84,50
23,49,42,56,67,48
23,78,23,26,84,43
29,95,36,59,55,62
26,52,48,67,64,59
34,58,8,33,45,31
35,39,60,90,35,88
15,90,86,64,52,84
33,32,18,85,79,39
18,77,7,98,86,92
37,92,60,62,90,45
20,93,98,42,47,33
20,67,40,70,69,69
25,60,67,21,59,59
21,35,15,50,54,41
30,71,60,42,92,47
29,76,97,81,36,64
37,73,55,60,79,64
29,33,69,9,55,71
24,83,56,16,55,36
21,87,53,26,56,50
19,69,75,56,43,49
29,73,98,12,57,34
22,57,15,98,91,48
20,77,23,33,75,57
37,59,61,99,96,82
29,65,80,42,37,84
29,98,34,72,54,67
40,31,79,5,35,62
21,89,66,24,76,63
42,88,29,32,78,95
32,81,30,95,43,50
23,96,69,68,54,85
17,63,44,77,33,51
28,39,89,18,54,99
31,69,44,59,66,45
32,57,78,27,31,82
40,38,97,3,98,77
20,89,63,32,96,73
21,85,58,11,96,33
39,87,52,92,84,62
21,35,7,21,65,68
31,68,18,22,95,42
20,40,86,97,44,98
36,30,68,88,52,66
16,82,27,56,87,33
44,69,74,24,84,83
16,53,1,66,33,69
20,53,83,87,90,83
44,35,44,78,77,64
19,90,49,24,49,35
30,54,69,74,49,41
29,58,66,68,77,67
19,69,91,32,78,79
32,34,24,96,76,96
32,82,49,11,57,46
15,87,78,86,71,84
22,61,33,51,63,50
15,78,31,1,77,48
21,62,61,46,58,31
34,57,6,21,97,36
31,67,22,48,55,37
20,90,17,46,52,65
38,31,38,6,83,69
41,74,80,57,90,57
16,95,19,53,68,35
43,77,24,3,60,94
17,62,3,81,49,51
21,48,58,94,51,64
15,94,31,50,66,52
27,54,27,47,84,63
16,59,36,54,38,61
30,57,20,91,79,52
25,85,76,16,88,83
25,68,42,65,86,31
34,89,29,90,70,80
22,88,1,18,98,79
37,62,9,74,51,38
25,99,89,29,33,31
37,95,66,26,80,54
30,91,81,91,48,39
28,73,31,58,67,44
23,73,86,24,95,48
20,43,11,98,60,94
39,98,37,51,87,76
26,76,35,30,71,85
20,97,49,61,42,75
30,86,72,38,54,73
35,44,11,66,34,46
37,41,45,64,39,60
16,32,41,11,49,85
33,87,20,47,30,42
39,60,13,30,83,76
24,60,45,35,70,36
24,32,70,33,51,89
32,40,48,46,37,51
21,42,91,46,97,69
39,65,41,97,34,79
